,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,param_n_jobs,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
23,0.598512077331543,0.05439561327659958,0.0503997802734375,0.015187409865094634,10,10,,-1,,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_jobs': -1}",0.2024492851884807,0.21373300935788675,0.19161953714918245,0.1292252972951402,0.1379094012191544,0.1749873060419689,0.03464376828893432,33
10,1.5209121227264404,0.12764360168505504,0.10040488243103027,0.0166805561758342,12,10,100,-1,,"{'max_depth': 12, 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1}",0.17934150168775076,0.16123322720153122,0.14996996352361658,0.06581372358599835,0.08226792211979161,0.1277252676237377,0.04512483798330622,39
8,1.5619126319885255,0.19512424471943454,0.12059984207153321,0.027376178507105976,12,3,100,-1,,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 100, 'n_jobs': -1}",0.17934150168775076,0.16123322720153122,0.14996996352361658,0.06581372358599835,0.08226792211979161,0.1277252676237377,0.04512483798330622,39
27,1.3261112213134765,0.2477259778098152,0.03960065841674805,0.020847586831955804,12,10,,-1,,"{'max_depth': 12, 'min_samples_leaf': 10, 'n_jobs': -1}",0.17934150168775076,0.16123322720153122,0.14996996352361658,0.06581372358599835,0.08226792211979161,0.1277252676237377,0.04512483798330622,39
26,1.3338046073913574,0.1922467186403539,0.07819957733154297,0.023060620303367734,12,7,,-1,,"{'max_depth': 12, 'min_samples_leaf': 7, 'n_jobs': -1}",0.17934150168775076,0.16123322720153122,0.14996996352361658,0.06581372358599835,0.08226792211979161,0.1277252676237377,0.04512483798330622,39
25,1.3675011157989503,0.21070618965221158,0.08170247077941895,0.01653294327908033,12,5,,-1,,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_jobs': -1}",0.17934150168775076,0.16123322720153122,0.14996996352361658,0.06581372358599835,0.08226792211979161,0.1277252676237377,0.04512483798330622,39
24,1.2837100982666017,0.018259195363205843,0.1067997932434082,0.01777034183258497,12,3,,-1,,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_jobs': -1}",0.17934150168775076,0.16123322720153122,0.14996996352361658,0.06581372358599835,0.08226792211979161,0.1277252676237377,0.04512483798330622,39
11,4.259945392608643,0.402567718066262,0.23390798568725585,0.06870859287169903,12,10,500,-1,,"{'max_depth': 12, 'min_samples_leaf': 10, 'n_estimators': 500, 'n_jobs': -1}",0.17051778372281123,0.15056351383108413,0.14110067589964592,0.05153114881975074,0.07204593011727822,0.11715181047811404,0.046644246924753066,45
9,4.331146717071533,0.45583273689440035,0.35620861053466796,0.027853305670432364,12,3,500,-1,,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 500, 'n_jobs': -1}",0.17051778372281123,0.15056351383108413,0.14110067589964592,0.05153114881975074,0.07204593011727822,0.11715181047811404,0.046644246924753066,45
7,3.1803349018096925,0.30685496679130236,0.31330165863037107,0.03192617368501015,10,10,500,-1,,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 500, 'n_jobs': -1}",0.15319250516612615,0.14208652016108758,0.13317122416775018,0.058730648279828435,0.06469036397187833,0.11037425234933414,0.04028114230433008,47
5,2.452414131164551,0.5311672510332731,0.3204000473022461,0.053735289007502296,10,3,500,-1,,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 500, 'n_jobs': -1}",0.15319250516612615,0.14208652016108758,0.13317122416775018,0.058730648279828435,0.06469036397187833,0.11037425234933414,0.04028114230433008,47
